:START_ID(Player),:END_ID(Position)
Q2652365,Q273199
Q2733760,Q273199
Q2736410,Q273199
Q2738595,Q273199
Q2757717,Q273199
Q74839687,Q273199
Q66006732,Q273199
Q2919016,Q273199
Q3218088,Q273199
Q3257523,Q273199
Q62031912,Q273199
Q71127,Q273199
Q136678,Q273199
Q185268,Q273199
Q202295,Q273199
Q203331,Q273199
Q3541220,Q273199
Q3564981,Q273199
Q3570801,Q273199
Q3600316,Q273199
Q3600320,Q273199
Q3607495,Q273199
Q3618544,Q273199
Q3624653,Q273199
Q295322,Q273199
Q3637883,Q273199
Q3641298,Q273199
Q3641403,Q273199
Q3644479,Q273199
Q3687045,Q273199
Q352114,Q273199
Q352162,Q273199
Q360993,Q273199
Q364367,Q273199
Q3702067,Q273199
Q3703034,Q273199
Q3703042,Q273199
Q367961,Q273199
Q369532,Q273199
Q372180,Q273199
Q3715644,Q273199
Q107308380,Q273199
Q67222741,Q273199
Q13605901,Q273199
Q54861141,Q273199
Q9350898,Q273199
Q14474298,Q273199
Q33113645,Q273199
Q24207142,Q273199
Q19865640,Q273199
Q19868265,Q273199
Q180860,Q222052
Q264393,Q222052
Q275889,Q222052
Q295364,Q222052
Q314415,Q222052
Q314614,Q222052
Q317037,Q222052
Q29258636,Q273199
Q352668,Q222052
Q352741,Q222052
Q376523,Q222052
Q389136,Q222052
Q390274,Q222052
Q2282706,Q273199
Q463074,Q222052
Q463212,Q222052
Q2307611,Q273199
Q2325739,Q273199
Q2327311,Q273199
Q2330509,Q273199
Q2331852,Q273199
Q2335416,Q273199
Q2339308,Q273199
Q2340561,Q273199
Q20540520,Q273199
Q516314,Q222052
Q517350,Q222052
Q517722,Q222052
Q519298,Q222052
Q2348890,Q273199
Q521931,Q222052
Q529897,Q222052
Q2370513,Q273199
Q580031,Q222052
Q586182,Q222052
Q611372,Q222052
Q611756,Q222052
Q640300,Q222052
Q649548,Q222052
Q662773,Q222052
Q673384,Q222052
Q680038,Q222052
Q2520223,Q273199
Q2527657,Q273199
Q705206,Q222052
Q714191,Q222052
Q735251,Q222052
Q2566761,Q273199
Q2567459,Q273199
Q2572066,Q273199
Q2658522,Q273199
Q2698417,Q273199
Q2698478,Q273199
Q890511,Q222052
Q2733180,Q273199
Q2735161,Q273199
Q2735651,Q273199
Q908715,Q222052
Q945896,Q222052
Q961786,Q222052
Q965688,Q222052
Q982558,Q222052
Q16106925,Q273199
Q3176617,Q273199
Q7327914,Q273199
Q7383906,Q273199
Q3444907,Q273199
Q3470515,Q273199
Q3607559,Q273199
Q21066871,Q273199
Q3611535,Q273199
Q3640006,Q273199
Q3641404,Q273199
Q16734287,Q273199
Q22073886,Q273199
Q60478,Q222052
Q5040542,Q273199
Q5106697,Q273199
Q23771345,Q273199
Q18812004,Q273199
Q14431691,Q273199
Q4786689,Q273199
Q720536,Q273199
Q729319,Q273199
Q775184,Q273199
Q782341,Q273199
Q787374,Q273199
Q897000,Q273199
Q926204,Q273199
Q926248,Q273199
Q6127184,Q273199
Q970093,Q273199
Q982612,Q273199
Q1077184,Q273199
Q1118847,Q273199
Q1200001,Q273199
Q1346751,Q273199
Q1353754,Q273199
Q1424170,Q273199
Q19281949,Q273199
Q7117296,Q273199
Q19864618,Q273199
Q25369,Q273199
Q58335,Q273199
Q20440606,Q273199
Q16019753,Q273199
Q20645584,Q273199
Q20711517,Q273199
Q16538199,Q273199
Q4021145,Q273199
Q16935026,Q273199
Q16983432,Q273199
Q17302771,Q273199
Q3752661,Q273199
Q3758434,Q273199
Q3760450,Q273199
Q3760865,Q273199
Q3808040,Q273199
Q3808381,Q273199
Q3809414,Q273199
Q3827112,Q273199
Q3837904,Q273199
Q3849701,Q273199
Q3881805,Q273199
Q3881892,Q273199
Q5006560,Q273199
Q3194911,Q222052
Q3940996,Q273199
Q3962930,Q273199
Q3968110,Q273199
Q3280792,Q222052
Q4013029,Q273199
Q4020208,Q273199
Q3444981,Q222052
Q127561,Q273199
Q5315876,Q273199
Q177928,Q273199
Q3618485,Q222052
Q295340,Q273199
Q3644272,Q222052
Q301757,Q273199
Q311195,Q273199
Q312648,Q273199
Q318908,Q273199
Q335762,Q273199
Q348032,Q273199
Q3703053,Q222052
Q361178,Q273199
Q370572,Q273199
Q3723567,Q222052
Q3723595,Q222052
Q375525,Q273199
Q380015,Q273199
Q380802,Q273199
Q3759430,Q222052
Q3760553,Q222052
Q3760626,Q222052
Q3775791,Q222052
Q432091,Q273199
Q3783487,Q222052
Q454850,Q273199
Q456374,Q273199
Q3805632,Q222052
Q456766,Q273199
Q3808335,Q222052
Q3808336,Q222052
Q3808356,Q222052
Q3814844,Q222052
Q472790,Q273199
Q514117,Q273199
Q538032,Q273199
Q542563,Q273199
Q553265,Q273199
Q555264,Q273199
Q555355,Q273199
Q557576,Q273199
Q618550,Q273199
Q644277,Q273199
Q648542,Q273199
Q663453,Q273199
Q672716,Q273199
Q24002,Q308879
Q29342,Q308879
Q41421,Q308879
Q60118,Q308879
Q1200330,Q273199
Q1295015,Q273199
Q1365204,Q273199
Q1389137,Q273199
Q1392830,Q273199
Q1460251,Q273199
Q1463113,Q273199
Q44968365,Q273199
Q1607739,Q273199
Q1608013,Q273199
Q1610171,Q273199
Q1617862,Q273199
Q1618754,Q273199
Q1626495,Q273199
Q1626545,Q273199
Q1627982,Q273199
Q1640546,Q273199
Q1795074,Q273199
Q1887670,Q273199
Q27662581,Q273199
Q107565774,Q273199
Q50874963,Q273199
Q921771,Q273199
Q24572649,Q273199
Q29045079,Q273199
Q51337587,Q273199
Q129041,Q308879
Q175441,Q308879
Q209921,Q308879
Q241261,Q308879
Q278203,Q308879
Q295521,Q308879
Q2519395,Q273199
Q2524073,Q273199
Q2532704,Q273199
Q325977,Q308879
Q2556438,Q273199
Q2556599,Q273199
Q2556925,Q273199
Q2565114,Q273199
Q2567350,Q273199
Q2734737,Q273199
Q2874765,Q273199
Q2959477,Q273199
Q3218096,Q273199
Q3274025,Q273199
Q6829140,Q273199
Q100753966,Q273199
Q3445677,Q273199
Q208623,Q273199
Q217632,Q273199
Q47339821,Q273199
Q3618537,Q273199
Q280376,Q273199
Q3641265,Q273199
Q3646346,Q273199
Q310541,Q273199
Q3664157,Q273199
Q3666350,Q273199
Q3675532,Q273199
Q3679821,Q273199
Q359052,Q273199
Q3702840,Q273199
Q363460,Q273199
Q3706961,Q273199
Q377721,Q273199
Q16227014,Q273199
Q440357,Q273199
Q443412,Q273199
Q447286,Q273199
Q458552,Q273199
Q504835,Q273199
Q526394,Q273199
Q528585,Q273199
Q533350,Q273199
Q553516,Q273199
Q554028,Q273199
Q555374,Q273199
Q586337,Q273199
Q605482,Q273199
Q648455,Q273199
Q657817,Q273199
Q662328,Q273199
Q686536,Q273199
Q714058,Q273199
Q717793,Q273199
Q721011,Q273199
Q722629,Q273199
Q735730,Q273199
Q741265,Q273199
Q887909,Q273199
Q888647,Q273199
Q918347,Q273199
Q919954,Q273199
Q926014,Q273199
Q966704,Q273199
Q42302125,Q308879
Q24852579,Q308879
Q776019,Q308879
Q933804,Q308879
Q939309,Q308879
Q47339821,Q308879
Q949454,Q308879
Q957009,Q308879
Q56282101,Q308879
Q983245,Q308879
Q1022508,Q308879
Q1070836,Q308879
Q1189516,Q308879
Q1343292,Q308879
Q1393433,Q308879
Q1458307,Q308879
Q1463651,Q308879
Q1469046,Q308879
Q1555321,Q308879
Q1584364,Q308879
Q1607091,Q308879
Q1619087,Q308879
Q1625585,Q308879
Q1634199,Q308879
Q62764597,Q308879
Q36777259,Q308879
Q27999533,Q308879
Q27999564,Q308879
Q28054144,Q308879
Q54860931,Q308879
Q55368019,Q308879
Q354186,Q273199
Q380541,Q273199
Q386736,Q273199
Q63117693,Q273199
Q440291,Q273199
Q440332,Q273199
Q440382,Q273199
Q458539,Q273199
Q460507,Q273199
Q463317,Q273199
Q464358,Q273199
Q32786169,Q273199
Q504336,Q273199
Q510074,Q273199
Q513403,Q273199
Q516364,Q273199
Q520951,Q273199
Q524480,Q273199
Q525024,Q273199
Q536593,Q273199
Q553482,Q273199
Q556674,Q273199
Q559449,Q273199
Q573677,Q273199
Q579859,Q273199
Q593919,Q273199
Q616402,Q273199
Q628219,Q273199
Q646481,Q273199
Q647157,Q273199
Q650632,Q273199
Q54311721,Q273199
Q37643108,Q273199
Q4962407,Q222052
Q24686369,Q273199
Q47086923,Q273199
Q55136065,Q273199
Q47492916,Q273199
Q5586369,Q222052
Q29796156,Q273199
Q51132238,Q273199
Q31683,Q273199
Q69541103,Q273199
Q60674264,Q273199
Q87451745,Q273199
Q6372315,Q222052
Q26207470,Q273199
Q47543119,Q273199
Q60951627,Q273199
Q29965061,Q273199
Q3696461,Q273199
Q3699246,Q273199
Q3703376,Q273199
Q3706308,Q273199
Q3707680,Q273199
Q3723820,Q273199
Q30129582,Q273199
Q3758474,Q273199
Q3759053,Q273199
Q3759434,Q273199
Q39072464,Q273199
Q39073439,Q273199
Q3805615,Q273199
Q3805653,Q273199
Q3807796,Q273199
Q3808021,Q273199
Q3809712,Q273199
Q3809718,Q273199
Q3814516,Q273199
Q3857393,Q273199
Q3859694,Q273199
Q3930639,Q273199
Q3939904,Q273199
Q3966703,Q273199
Q3992890,Q273199
Q3993296,Q273199
Q4017860,Q273199
Q61959905,Q273199
Q62015280,Q273199
Q4505416,Q273199
Q27837999,Q273199
Q107301217,Q273199
Q107354848,Q273199
Q58009130,Q273199
Q132208,Q273199
Q136816,Q273199
Q3857364,Q222052
Q3858085,Q222052
Q3931724,Q222052
Q3931731,Q222052
Q3934732,Q222052
Q3935021,Q222052
Q3962534,Q222052
Q3973345,Q222052
Q3992485,Q222052
Q278116,Q273199
Q284820,Q273199
Q304349,Q273199
Q317527,Q273199
Q318916,Q273199
Q375600,Q308879
Q380541,Q308879
Q432446,Q308879
Q440332,Q308879
Q440382,Q308879
Q441654,Q308879
Q455831,Q308879
Q463317,Q308879
Q465812,Q308879
Q504336,Q308879
Q510074,Q308879
Q512310,Q308879
Q524480,Q308879
Q539543,Q308879
Q554582,Q308879
Q556674,Q308879
Q556685,Q308879
Q559449,Q308879
Q570415,Q308879
Q616049,Q308879
Q647157,Q308879
Q656676,Q308879
Q6220620,Q308879
Q717344,Q308879
Q732470,Q308879
Q743850,Q308879
Q6390069,Q308879
Q1703620,Q308879
Q1799513,Q308879
Q6998620,Q308879
Q7001338,Q308879
Q2024753,Q308879
Q16205434,Q308879
Q16226926,Q308879
Q7326861,Q308879
Q2264273,Q308879
Q2291591,Q308879
Q2308814,Q308879
Q2309146,Q308879
Q2318756,Q308879
Q2327206,Q308879
Q2329242,Q308879
Q2333670,Q308879
Q2335565,Q308879
Q2338212,Q308879
Q2358787,Q308879
Q2385023,Q308879
Q2398167,Q308879
Q7595814,Q308879
Q2508597,Q308879
Q2559146,Q308879
Q2607516,Q308879
Q2734374,Q308879
Q2736901,Q308879
Q2778084,Q308879
Q2824953,Q308879
Q2877891,Q308879
Q3082919,Q308879
Q3180194,Q308879
Q3274033,Q308879
Q3302180,Q308879
Q3329078,Q308879
Q8982526,Q308879
Q13860876,Q308879
Q3680667,Q273199
Q3699432,Q273199
Q3700216,Q273199
Q3701497,Q273199
Q3706949,Q273199
Q3718838,Q273199
Q3722983,Q273199
Q3759443,Q273199
Q3760461,Q273199
Q3784924,Q273199
Q5620638,Q308879
Q3805795,Q273199
Q3807995,Q273199
Q3808382,Q273199
Q3814335,Q273199
Q3814814,Q273199
Q3838976,Q273199
Q3854321,Q273199
Q3854325,Q273199
Q3860045,Q273199
Q3929791,Q273199
Q3930034,Q273199
Q3934925,Q273199
Q3973358,Q273199
Q277780,Q308879
Q3992239,Q273199
Q278116,Q308879
Q3993254,Q273199
Q311869,Q308879
Q316336,Q308879
Q316580,Q308879
Q317527,Q308879
Q318916,Q308879
Q319313,Q308879
Q321576,Q308879
Q334470,Q308879
Q27469949,Q273199
Q19310495,Q273199
Q45765072,Q273199
Q59209443,Q273199
Q19864241,Q273199
Q28076255,Q273199
Q54861626,Q273199
Q19985163,Q273199
Q1433254,Q273199
Q1442329,Q273199
Q1458276,Q273199
Q1458294,Q273199
Q1458368,Q273199
Q20031362,Q273199
Q1613358,Q273199
Q1616796,Q273199
Q1617711,Q273199
Q1618637,Q273199
Q1622629,Q273199
Q1624888,Q273199
Q1634785,Q273199
Q1634876,Q273199
Q1635011,Q273199
Q1636850,Q273199
Q1699578,Q273199
Q1703620,Q273199
Q24006239,Q273199
Q5881607,Q273199
Q50844632,Q273199
Q50846550,Q273199
Q14901752,Q273199
Q50938690,Q273199
Q1961245,Q273199
Q2024753,Q273199
Q19518646,Q273199
Q2291591,Q273199
Q2308814,Q273199
Q2309146,Q273199
Q2318811,Q273199
Q2348836,Q273199
Q2358787,Q273199
Q2413455,Q273199
Q21004725,Q273199
Q2445101,Q273199
Q2452601,Q273199
Q2486077,Q273199
Q2504840,Q273199
Q2508597,Q273199
Q19968768,Q273199
Q2620601,Q273199
Q2658449,Q273199
Q2734353,Q273199
Q2737206,Q273199
Q2758197,Q273199
Q6880844,Q273199
Q2895454,Q273199
Q15908942,Q273199
Q15911723,Q273199
Q17180552,Q273199
Q7308203,Q273199
Q16228709,Q273199
Q16320595,Q273199
Q3384851,Q273199
Q39072103,Q273199
Q3607520,Q273199
Q3615455,Q273199
Q3629431,Q273199
Q3631310,Q273199
Q3641354,Q273199
Q3641357,Q273199
Q7831799,Q273199
Q21622875,Q273199
Q12650098,Q273199
Q13860876,Q273199
Q17489372,Q273199
Q8991893,Q273199
Q13562909,Q273199
Q27049282,Q273199
Q49692513,Q273199
Q6707436,Q308879
Q6920666,Q308879
Q6999966,Q308879
Q7000015,Q308879
Q7001371,Q308879
Q7109779,Q308879
Q2341885,Q308879
Q2344013,Q308879
Q2345383,Q308879
Q12058834,Q308879
Q2438886,Q308879
Q2472334,Q308879
Q2553181,Q308879
Q2569207,Q308879
Q2593867,Q308879
Q7823209,Q308879
Q2656341,Q308879
Q2733947,Q308879
Q3083753,Q308879
Q3336522,Q308879
Q8561655,Q308879
Q3610633,Q308879
Q3635233,Q308879
Q3637929,Q308879
Q3639990,Q308879
Q3640059,Q308879
Q3641302,Q308879
Q3641311,Q308879
Q3641334,Q308879
Q3661316,Q308879
Q3680682,Q308879
Q3699684,Q308879
Q3701332,Q308879
Q3705479,Q308879
Q3705987,Q308879
Q3713516,Q308879
Q3714270,Q308879
Q3723697,Q308879
Q13605936,Q308879
Q13605982,Q308879
Q5115492,Q308879
Q5300575,Q308879
Q5316144,Q308879
Q1173006,Q273199
Q1260757,Q273199
Q1266392,Q273199
Q1338592,Q273199
Q1354036,Q273199
Q6167252,Q273199
Q1378121,Q273199
Q1385557,Q273199
Q1424397,Q273199
Q1424495,Q273199
Q4020225,Q308879
Q1463192,Q273199
Q10831393,Q273199
Q1606675,Q273199
Q1606859,Q273199
Q1608798,Q273199
Q1616709,Q273199
Q1616777,Q273199
Q1616801,Q273199
Q1617911,Q273199
Q1622114,Q273199
Q1622153,Q273199
Q1627361,Q273199
Q1640846,Q273199
Q1687804,Q273199
Q1738178,Q273199
Q2060762,Q273199
Q4714896,Q308879
Q7000050,Q273199
Q3714040,Q273199
Q3723697,Q273199
Q2308671,Q273199
Q3802151,Q273199
Q3808353,Q273199
Q3814433,Q273199
Q3814827,Q273199
Q3827132,Q273199
Q3849541,Q273199
Q3854066,Q273199
Q3888429,Q273199
Q3897750,Q273199
Q3928933,Q273199
Q3931725,Q273199
Q3940978,Q273199
Q3942133,Q273199
Q3942308,Q273199
Q3992526,Q273199
Q3997161,Q273199
Q4013256,Q273199
Q4022896,Q273199
Q5229774,Q308879
Q7456454,Q273199
Q5316027,Q308879
Q4456405,Q273199
Q7822525,Q273199
Q7926203,Q273199
Q8040740,Q273199
Q4754766,Q273199
Q6145960,Q308879
Q6197721,Q308879
Q6451040,Q308879
Q4453844,Q273199
Q2309475,Q308879
Q2326964,Q308879
Q2343335,Q308879
Q2351040,Q308879
Q2352338,Q308879
Q2353399,Q308879
Q2381035,Q308879
Q2413046,Q308879
Q2454488,Q308879
Q4731604,Q273199
Q2565934,Q308879
Q2586704,Q308879
Q2625050,Q308879
Q2664233,Q308879
Q2713164,Q308879
Q2723533,Q308879
Q5084814,Q273199
Q2964899,Q308879
Q3098552,Q308879
Q3154585,Q308879
Q3161395,Q308879
Q3179607,Q308879
Q944477,Q308879
Q963977,Q308879
Q964778,Q308879
Q995314,Q308879
Q1047188,Q308879
Q1089188,Q308879
Q1126347,Q308879
Q1363787,Q308879
Q1363974,Q308879
Q1424414,Q308879
Q1424436,Q308879
Q1445455,Q308879
Q1450542,Q308879
Q1463599,Q308879
Q1606707,Q308879
Q1607286,Q308879
Q1608041,Q308879
Q1610282,Q308879
Q1616789,Q308879
Q1617484,Q308879
Q1621440,Q308879
Q1627976,Q308879
Q1628301,Q308879
Q1634810,Q308879
Q3898066,Q273199
Q3929815,Q273199
Q3934787,Q273199
Q3935014,Q273199
Q3940961,Q273199
Q3942016,Q273199
Q3946360,Q273199
Q3959061,Q273199
Q3968115,Q273199
Q3973222,Q273199
Q3973344,Q273199
Q1815125,Q308879
Q2032738,Q308879
Q4356763,Q273199
Q6768903,Q308879
Q439037,Q273199
Q440121,Q273199
Q451780,Q273199
Q458124,Q273199
Q463200,Q273199
Q5315960,Q273199
Q508026,Q273199
Q513749,Q273199
Q527022,Q273199
Q553228,Q273199
Q554027,Q273199
Q576196,Q273199
Q581074,Q273199
Q581976,Q273199
Q669892,Q273199
Q770083,Q273199
Q771496,Q273199
Q778308,Q273199
Q7823453,Q308879
Q7829051,Q308879
Q898177,Q273199
Q924575,Q273199
Q929663,Q273199
Q933952,Q273199
Q938023,Q273199
Q3603386,Q308879
Q3610726,Q308879
Q3624026,Q308879
Q3635278,Q308879
Q3637950,Q308879
Q3666339,Q308879
Q1097123,Q273199
Q3705890,Q308879
Q3706959,Q308879
Q3714596,Q308879
Q3715641,Q308879
Q1132672,Q273199
Q1151037,Q273199
Q62860683,Q273199
Q190094,Q273199
Q195168,Q273199
Q209982,Q273199
Q313485,Q273199
Q334702,Q273199
Q348598,Q273199
Q349684,Q273199
Q351032,Q273199
Q357096,Q273199
Q370561,Q273199
Q373871,Q273199
Q1909170,Q273199
Q2326556,Q273199
Q2327919,Q273199
Q2330034,Q273199
Q2331907,Q273199
Q2332425,Q273199
Q2345988,Q273199
Q2438886,Q273199
Q2472334,Q273199
Q2553181,Q273199
Q2565532,Q273199
Q2566650,Q273199
Q2567451,Q273199
Q2569207,Q273199
Q2586552,Q273199
Q2603419,Q273199
Q2656341,Q273199
Q2733201,Q273199
Q2734350,Q273199
Q2900419,Q273199
Q85738924,Q273199
Q3336522,Q273199
Q3607506,Q273199
Q3610723,Q273199
Q3618505,Q273199
Q3635233,Q273199
Q3640058,Q273199
Q3641278,Q273199
Q3641334,Q273199
Q3641349,Q273199
Q3647877,Q273199
Q351802,Q308879
Q17717,Q273199
Q24519,Q273199
Q363397,Q308879
Q3680810,Q273199
Q370268,Q308879
Q3687074,Q273199
Q377693,Q308879
Q428720,Q308879
Q463635,Q308879
Q517058,Q308879
Q523214,Q308879
Q523646,Q308879
Q542256,Q308879
Q543566,Q308879
Q549899,Q308879
Q555411,Q308879
Q557194,Q308879
Q557878,Q308879
Q600960,Q308879
Q611871,Q308879
Q707870,Q308879
Q714640,Q308879
Q716081,Q308879
Q717532,Q308879
Q718669,Q308879
Q719891,Q308879
Q720821,Q308879
Q729281,Q308879
Q730262,Q308879
Q733261,Q308879
Q781069,Q308879
Q892931,Q308879
Q914125,Q308879
Q919197,Q308879
Q924857,Q308879
Q925163,Q308879
Q926284,Q308879
Q926311,Q308879
Q933485,Q308879
Q937398,Q308879
Q938377,Q308879
Q943368,Q308879
Q110252034,Q273199
Q3753420,Q273199
Q3760658,Q273199
Q3779876,Q273199
Q3809108,Q273199
Q3814636,Q273199
Q3826506,Q273199
Q57315550,Q273199
Q3857427,Q273199
Q3857459,Q273199
Q110888255,Q273199
Q61968876,Q273199
Q79898028,Q273199
Q106818489,Q273199
Q4984295,Q308879
Q107302659,Q273199
Q161817,Q273199
Q181601,Q273199
Q196185,Q273199
Q220565,Q273199
Q265692,Q273199
Q281499,Q273199
Q656676,Q273199
Q298531,Q273199
Q298981,Q273199
Q667741,Q273199
Q310108,Q273199
Q311895,Q273199
Q313488,Q273199
Q314430,Q273199
Q318926,Q273199
Q319336,Q273199
Q343341,Q273199
Q716485,Q273199
Q717344,Q273199
Q355750,Q273199
Q720041,Q273199
Q50820763,Q273199
Q366085,Q273199
Q368573,Q273199
Q369563,Q273199
Q449245,Q273199
Q461825,Q273199
Q514558,Q273199
Q517309,Q273199
Q525613,Q273199
Q526241,Q273199
Q537972,Q273199
Q549180,Q273199
Q553318,Q273199
Q555477,Q273199
Q921340,Q273199
Q922355,Q273199
Q568335,Q273199
Q933804,Q273199
Q586957,Q273199
Q957009,Q273199
Q595258,Q273199
Q968402,Q273199
Q975725,Q273199
Q1000791,Q273199
Q1022508,Q273199
Q55604604,Q273199
Q1341440,Q273199
Q1343136,Q273199
Q1363861,Q273199
Q1461043,Q273199
Q1463651,Q273199
Q1463726,Q273199
Q14473981,Q273199
Q48835,Q273199
Q48860,Q273199
Q77273282,Q273199
Q104081164,Q273199
Q1608885,Q273199
Q1615664,Q273199
Q1619087,Q273199
Q1620019,Q273199
Q1622624,Q273199
Q1635371,Q273199
Q1708702,Q273199
Q1835622,Q273199
Q56513207,Q273199
Q2079108,Q273199
Q2247995,Q273199
Q2274050,Q273199
Q2326948,Q273199
Q2328838,Q273199
Q2330320,Q273199
Q2333450,Q273199
Q2342812,Q273199
Q2348203,Q273199
Q2348633,Q273199
Q2375557,Q273199
Q19844712,Q273199
Q2407199,Q273199
Q19879351,Q273199
Q2419972,Q273199
Q2469598,Q273199
Q2476169,Q273199
Q2477269,Q273199
Q2556060,Q273199
Q16149619,Q273199
Q16154605,Q273199
Q16228087,Q273199
Q79288881,Q273199
Q65952023,Q273199
Q70520489,Q273199
Q53871110,Q273199
Q63069483,Q273199
Q63119820,Q273199
Q21621436,Q273199
Q21622110,Q273199
Q17183216,Q273199
Q17580192,Q273199
Q15290939,Q308879
Q10843917,Q308879
Q10877291,Q308879
Q6599115,Q308879
Q15516502,Q308879
Q6999969,Q308879
Q16107464,Q308879
Q7383906,Q308879
Q17386097,Q308879
Q14431691,Q308879
Q64009610,Q273199
Q639025,Q273199
Q685983,Q273199
Q693463,Q273199
Q720679,Q273199
Q736815,Q273199
Q928003,Q273199
Q928064,Q273199
Q928950,Q273199
Q930865,Q273199
Q932833,Q273199
Q944029,Q273199
Q953041,Q273199
Q953837,Q273199
Q965310,Q273199
Q969401,Q273199
Q973121,Q273199
Q975474,Q273199
Q984367,Q273199
Q1033044,Q273199
Q1184377,Q273199
Q1189917,Q273199
Q1209671,Q273199
Q100768908,Q273199
Q1337331,Q273199
Q1348252,Q273199
Q1364234,Q273199
Q1424128,Q273199
Q1448687,Q273199
Q1607317,Q273199
Q1612357,Q273199
Q1612751,Q273199
Q1618809,Q273199
Q1620080,Q273199
Q1623156,Q273199
Q1627238,Q273199
Q1641714,Q273199
Q1643597,Q273199
Q1647520,Q273199
Q1648778,Q273199
Q1892484,Q273199
Q1913679,Q273199
Q2062777,Q273199
Q2084533,Q273199
Q2318776,Q273199
Q2325791,Q273199
Q2331924,Q273199
Q2331957,Q273199
Q2332151,Q273199
Q2334056,Q273199
Q2336889,Q273199
Q2343067,Q273199
Q2345204,Q273199
Q2398280,Q273199
Q2401592,Q273199
Q2422043,Q273199
Q112228274,Q273199
Q85784177,Q273199
Q2084974,Q308879
Q2282706,Q308879
Q2287018,Q308879
Q2320427,Q308879
Q2325739,Q308879
Q2327355,Q308879
Q2329774,Q308879
Q2330509,Q308879
Q2331672,Q308879
Q2335416,Q308879
Q2337906,Q308879
Q2339308,Q308879
Q2340561,Q308879
Q2340588,Q308879
Q2342717,Q308879
Q2343394,Q308879
Q2371588,Q308879
Q2445067,Q308879
Q2471705,Q308879
Q2485594,Q308879
Q2500405,Q308879
Q2520223,Q308879
Q2556204,Q308879
Q2566766,Q308879
Q2572066,Q308879
Q2607044,Q308879
Q2629170,Q308879
Q2699577,Q308879
Q2736467,Q308879
Q2912706,Q308879
Q25369,Q308879
Q3718844,Q308879
Q3718845,Q308879
Q3732667,Q308879
Q59547,Q308879
Q3751813,Q308879
Q3752640,Q308879
Q3014089,Q308879
Q3783446,Q308879
Q3786300,Q308879
Q3805672,Q308879
Q3806958,Q308879
Q3808361,Q308879
Q3808661,Q308879
Q3809254,Q308879
Q3809659,Q308879
Q3814826,Q308879
Q3827157,Q308879
Q3843599,Q308879
Q3849464,Q308879
Q3900801,Q308879
Q3906787,Q308879
Q3941231,Q308879
Q3952836,Q308879
Q3959106,Q308879
Q3992501,Q308879
Q4013035,Q308879
Q4017940,Q308879
Q3335438,Q308879
Q3420716,Q308879
Q3508880,Q308879
Q3534528,Q308879
Q3607493,Q308879
Q3607559,Q308879
Q3641271,Q308879
Q2327023,Q273199
Q2327180,Q273199
Q2329287,Q273199
Q2331010,Q273199
Q2331939,Q273199
Q2333643,Q273199
Q2370493,Q273199
Q2419803,Q273199
Q2481133,Q273199
Q2561896,Q273199
Q2589648,Q273199
Q2627251,Q273199
Q2642159,Q273199
Q2846271,Q273199
Q2889515,Q273199
Q2897012,Q273199
Q3294123,Q273199
Q3299734,Q273199
Q84553,Q308879
Q127561,Q308879
Q150327,Q308879
Q245222,Q308879
Q3607530,Q273199
Q3613451,Q273199
Q295340,Q308879
Q311533,Q308879
Q3660190,Q273199
Q3665714,Q273199
Q3666618,Q273199
Q335762,Q308879
Q361178,Q308879
Q362872,Q308879
Q370572,Q308879
Q375525,Q308879
Q380802,Q308879
Q22096360,Q273199
Q35489685,Q273199
Q27859504,Q308879
Q22666644,Q273199
Q19757483,Q308879
Q20440606,Q308879
Q20676045,Q308879
Q16235967,Q308879
Q16236763,Q308879
Q16239572,Q308879
Q20730894,Q308879
Q21028596,Q308879
Q21066724,Q308879
Q16607505,Q308879
Q17306061,Q308879
Q26507205,Q308879
Q1200330,Q308879
Q1279973,Q308879
Q1291124,Q308879
Q1295015,Q308879
Q1374718,Q308879
Q5090064,Q308879
Q1392830,Q308879
Q1458403,Q308879
Q1571580,Q308879
Q1583419,Q308879
Q5316107,Q308879
Q1608013,Q308879
Q1612851,Q308879
Q1616714,Q308879
Q1617178,Q308879
Q1619317,Q308879
Q1621478,Q308879
Q1624907,Q308879
Q1634182,Q308879
Q1640858,Q308879
Q1653775,Q308879
Q1771117,Q308879
Q5569077,Q308879
Q1887670,Q308879
Q1890505,Q308879
Q1960818,Q308879
Q5817565,Q308879
Q2110528,Q308879
Q5881607,Q308879
Q2329080,Q308879
Q2330034,Q308879
Q3414536,Q308879
Q3424767,Q308879
Q6524542,Q308879
Q10983515,Q308879
Q3616547,Q308879
Q3616549,Q308879
Q3619183,Q308879
Q3662449,Q308879
Q3676050,Q308879
Q3679800,Q308879
Q3718691,Q308879
Q3733311,Q308879
Q3759424,Q308879
Q3759440,Q308879
Q3786743,Q308879
Q3801797,Q308879
Q3808116,Q308879
Q3808365,Q308879
Q3808660,Q308879
Q3809023,Q308879
Q3809520,Q308879
Q3809664,Q308879
Q3809706,Q308879
Q3830193,Q308879
Q3836673,Q308879
Q3852039,Q308879
Q3857420,Q308879
Q3860048,Q308879
Q3878433,Q308879
Q6880844,Q308879
Q3930619,Q308879
Q3935003,Q308879
Q3942304,Q308879
Q3953558,Q308879
Q3972809,Q308879
Q3980341,Q308879
Q3993260,Q308879
Q4017858,Q308879
Q7001074,Q308879
Q7308203,Q308879
Q16226929,Q308879
Q4401061,Q308879
Q21000955,Q273199
